dataset,universe,real,task,is_binary,K,n,p,n_num,n_cat,cat_share,n_train,n_cal,n_test,family_orig,family_strict,family_size_strict,in_F1_main,outside_envelope,K_profile,openml_id,synthetic_family,source,info_n_classes,nan_share_num,num_binary_cols,num_lowcard_cols,num_median_unique,cat_levels_total,cat_levels_max,p_onehot,test_majority,test_minority,test_imb_ratio,test_H_norm,test_n_eff_classes,test_min_count,test_classes_present,ytest_counts_match_raw,pool_majority,pool_classes,test_classes_missing,syn_n_informative,syn_n_redundant,syn_n_noise,syn_snr,syn_fisher_ratio,syn_mean_skewness,syn_max_skewness,syn_mean_kurtosis,syn_max_kurtosis,syn_mean_abs_correlation,syn_max_abs_correlation,n_models_any,n_models_complete10,n_tfm_complete10,n_gbdt_complete10,n_deep_complete10,n_classic_complete10,models_missing_complete10,acc_best,acc_best_model,acc_median_models,acc_worst,acc_spread_models,nll_best,share_models_acc_gt_0.9,eps_mean_models,eps_max_models,share_models_eps_pos,no_empty_any_model,width_mean_models,cov_mean_models,acc_tfm_mean,eps_tfm_mean,nll_tfm_mean,acc_gbdt_mean,eps_gbdt_mean,nll_gbdt_mean,acc_deep_mean,eps_deep_mean,nll_deep_mean,acc_classic_mean,eps_classic_mean,nll_classic_mean,acc_ref5,acc_logreg,acc_knn,cal_min_class_min,cal_min_class_median,cal_n_below_9_max,cal_n_below_19_max,cal_n_below_99_max,n_splits,test_dup_in_pool,test_dup_label_agree,pool_dup_share,conflict_share,acc_margin_best_vs_second,acc_second_model,K_gt_10,n_gt_published,p_gt_published,K_gt_published,tabpfn_v1_subsampled,mitra_support_subsampled,pfnv2_subsample_binds,n_cal_per_class,log10_n,log10_n_cal,lift_best_over_majority,headroom_best_vs_1m_alpha,nonlin_gap_best_minus_logreg,gap_tfm_minus_gbdt_acc,gap_tfm_minus_gbdt_eps
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),A_published112,True,binclass,True,2,2400,30,30,0,0.0,1344,576,480,urbinati-microwave,urbinati-microwave,5,True,False,1,45539.0,,https://www.openml.org/search?type=data&status=active&id=45539&sort=runs,1.0,0.0,0,0,1110.0,0,0,30,0.5166666666666667,0.4833333333333333,1.0689655172413792,0.9991983542636396,1.9988889917352368,232,2,True,0.5041666666666667,2,0,,,,,,,,,,,,22,22,13,3,4,2,,0.9833333333333334,tabfm,0.9473958333333332,0.8679166666666667,0.11541666666666672,0.04617130821346567,0.8181818181818182,0.04129734848484846,0.08895833333333329,0.9545454545454546,False,0.9772348484848485,0.9146969696969698,0.9626923076923077,0.06543269230769228,0.10256755342086075,0.9095138888888888,0.00527777777777777,0.31314491253779214,0.9027604166666667,0.01020833333333332,0.2546130160279469,0.8719791666666666,0.000625,1.1901646632139105,0.8944999999999999,0.8760416666666666,0.8679166666666667,286,286.0,0,0,0,10,0.0,,0.0,0.0,0.00875,tabpfn3,False,False,False,False,False,False,False,288.0,3.380211241711606,2.760422483423212,0.4666666666666667,0.08333333333333337,0.10729166666666679,0.05317841880341889,0.060154914529914505
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),A_published112,True,binclass,True,2,2400,30,30,0,0.0,1344,576,480,urbinati-microwave,urbinati-microwave,5,True,False,1,45540.0,,https://www.openml.org/search?type=data&status=active&id=45540&sort=runs,1.0,0.0,0,0,1138.5,0,0,30,0.5166666666666667,0.4833333333333333,1.0689655172413792,0.9991983542636396,1.9988889917352368,232,2,True,0.5041666666666667,2,0,,,,,,,,,,,,22,22,13,3,4,2,,0.9637500000000001,tabfm,0.9329166666666666,0.8543749999999999,0.10937500000000022,0.08907332380363166,0.7727272727272727,0.04624999999999997,0.08624999999999998,0.9090909090909091,False,0.9668276515151515,0.8985606060606061,0.9441987179487179,0.07158653846153842,0.15005417166208465,0.8998611111111111,0.008333333333333316,0.3470768205233709,0.9002083333333333,0.015468749999999986,0.28131384420601546,0.8544791666666666,0.0,1.0203515452269256,0.8817083333333333,0.8545833333333333,0.8543749999999999,286,286.0,0,0,0,10,0.0,,0.0,0.0,0.0072916666666668,tabiclv2,False,False,False,False,False,False,False,288.0,3.380211241711606,2.760422483423212,0.4470833333333334,0.06375000000000008,0.10916666666666686,0.04433760683760679,0.0632532051282051
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),A_published112,True,binclass,True,2,2400,30,30,0,0.0,1344,576,480,urbinati-microwave,urbinati-microwave,5,True,False,1,45536.0,,https://www.openml.org/search?type=data&status=active&id=45536&sort=runs,1.0,0.0,0,0,1385.0,0,0,30,0.5166666666666667,0.4833333333333333,1.0689655172413792,0.9991983542636396,1.9988889917352368,232,2,True,0.5041666666666667,2,0,,,,,,,,,,,,22,22,13,3,4,2,,0.9739583333333333,tabfm,0.9323958333333333,0.8410416666666667,0.13291666666666657,0.07083531279785474,0.8181818181818182,0.04733901515151513,0.09312499999999994,0.8636363636363636,False,0.9684943181818181,0.8995075757575759,0.946474358974359,0.07440705128205125,0.13299602049197293,0.9076388888888888,0.0044444444444444306,0.3298438668690181,0.8919791666666667,0.015208333333333317,0.2874138253320312,0.8497916666666667,0.0,0.6989224387825731,0.8845000000000001,0.8585416666666668,0.8410416666666667,286,286.0,0,0,0,10,0.0,,0.0,0.0,0.0147916666666665,tabiclv2,False,False,False,False,False,False,False,288.0,3.380211241711606,2.760422483423212,0.45729166666666654,0.07395833333333324,0.1154166666666665,0.03883547008547028,0.06996260683760681
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),A_published112,True,binclass,True,2,2400,30,30,0,0.0,1344,576,480,urbinati-microwave,urbinati-microwave,5,True,False,1,45537.0,,https://www.openml.org/search?type=data&status=active&id=45537&sort=runs,1.0,0.0,0,0,1197.5,0,0,30,0.5166666666666667,0.4833333333333333,1.0689655172413792,0.9991983542636396,1.9988889917352368,232,2,True,0.5041666666666667,2,0,,,,,,,,,,,,22,22,13,3,4,2,,0.9664583333333334,tabfm,0.9254166666666667,0.8556250000000001,0.11083333333333334,0.0873035229552614,0.5909090909090909,0.033948863636363624,0.08416666666666664,0.8636363636363636,False,0.9824431818181819,0.9020454545454547,0.9403044871794872,0.05400641025641024,0.15139634974555188,0.8827083333333334,0.0067361111111111,0.3871508414134654,0.8872916666666667,0.006145833333333328,0.32304324643059124,0.8667708333333334,0.0,1.1272547708177452,0.8763333333333334,0.8779166666666667,0.8556250000000001,286,286.0,0,0,0,10,0.0,,0.0,0.0,0.0175000000000001,tabiclv2,False,False,False,False,False,False,False,288.0,3.380211241711606,2.760422483423212,0.4497916666666667,0.0664583333333334,0.08854166666666674,0.0575961538461538,0.047270299145299136
Credit_c,D_new62,True,multiclass,False,3,100000,22,17,5,0.2272727272727272,56000,24000,20000,Credit_c,Credit_c,1,False,True,3,,,https://www.kaggle.com/code/clkmuhammed/credit-score-classification-part-1-data-cleaning#B.-Numeric-Column-NaN-Values:-Reassign-Group-Min-Max,3.0,0.0361605882352941,0,1,404.0,6291,6261,6308,0.53175,0.1783,2.982333146382502,0.912292550793358,2.7244206694934827,3566,3,True,0.5317375,3,0,,,,,,,,,,,,21,21,12,3,4,2,exaone,0.831145,tabfm,0.766995,0.642455,0.18869000000000002,0.4138494660825168,0.0,0.0,0.0,0.0,True,1.436015,0.8996638095238095,0.7610183333333334,0.0,0.5542462080422047,0.7785766666666666,0.0,0.5552354020621042,0.73666125,0.0,0.7306020714317828,0.7043075,0.0,1.8307069502034496,0.748869,0.642455,0.76616,4278,4278.0,0,0,0,10,0.0,,0.0,0.0,0.02271,tabiclv2,False,True,False,False,True,True,True,8000.0,5.0,4.380211241711606,0.2993950000000001,-0.068855,0.18869000000000002,-0.01755833333333323,0.0
Customer_Personality_Analysis,A_published112,True,binclass,True,2,2240,24,22,2,0.0833333333333333,1254,538,448,Customer_Personality_Analysis,marketing-campaign,2,True,False,2,,,https://www.kaggle.com/datasets/imakash3011/customer-personality-analysis,2.0,0.0004870129870129,6,8,15.0,13,8,35,0.8504464285714286,0.1495535714285714,5.686567164179104,0.6087219885852236,1.5249077709008396,67,2,True,0.8510044642857143,2,0,,,,,,,,,,,,22,22,13,3,4,2,,0.9029017857142858,mitra@v2,0.8919642857142858,0.8689732142857143,0.03392857142857153,0.250192309934525,0.09090909090909091,4.0584415584415e-05,0.00066964285714285,0.09090909090909091,False,1.042015016233766,0.9088068181818183,0.8958962912087913,6.868131868131769e-05,0.259208941929013,0.8838541666666666,0.0,0.3657995235058095,0.8832031250000001,0.0,0.3122255361406937,0.8738839285714286,0.0,0.5322352535509071,0.8798660714285715,0.8787946428571429,0.8689732142857143,80,80.0,0,0,1,10,0.1272321428571428,0.8947368421052632,0.15234375,0.0078597339782345,0.0020089285714286,tabpfn26,False,False,False,False,False,False,False,269.0,3.3502480183341627,2.7307822756663893,0.052455357142857206,0.0029017857142857872,0.024107142857142883,0.012042124542124721,6.868131868131769e-05
Diabetic_Retinopathy_Debrecen,A_published112,True,binclass,True,2,1151,19,16,3,0.1578947368421052,644,276,231,Diabetic_Retinopathy_Debrecen,Diabetic_Retinopathy_Debrecen,1,True,False,2,,,https://archive.ics.uci.edu/dataset/329/diabetic+retinopathy+debrecen,2.0,0.0,0,0,497.0,6,2,22,0.5324675324675324,0.4675324675324675,1.1388888888888888,0.9969562518473084,1.995784917080894,108,2,True,0.5304347826086957,2,0,,,,,,,,,,,,22,22,13,3,4,2,,0.7606060606060606,tabpfn26,0.7359307359307359,0.6402597402597403,0.12034632034632031,0.4743584544680318,0.0,0.0,0.0,0.0,True,1.4324085005903187,0.9073789846517119,0.7440226440226438,0.0,0.4903838968047135,0.7011544011544011,0.0,0.6939775683884312,0.7265151515151514,0.0,0.5835227617796177,0.6761904761904762,0.0,0.5956242367055777,0.6911688311688312,0.7121212121212122,0.6402597402597403,130,130.0,0,0,0,10,0.0043290043290043,1.0,0.0065217391304347,0.0,0.0060606060606061,tabm,False,False,False,False,False,False,False,138.0,3.0610753236297916,2.4409090820652177,0.2281385281385282,-0.1393939393939394,0.048484848484848464,0.042868242868242756,0.0
E-CommereShippingData,D_new62,True,binclass,True,2,10999,10,6,4,0.4,6159,2640,2200,E-CommereShippingData,shipping,2,False,True,2,,,https://www.kaggle.com/datasets/prachi13/customer-analytics,2.0,0.0,0,3,36.5,13,5,19,0.5968181818181818,0.4031818181818182,1.480270574971815,0.9727814366768384,1.9626207749048077,887,2,True,0.5966587112171837,2,0,,,,,,,,,,,,21,21,12,3,4,2,exaone,0.6792272727272727,tabpfn26,0.6713636363636364,0.6293636363636363,0.04986363636363633,0.5013869445740065,0.0,0.0,0.0,0.0,True,1.4948095238095238,0.8944545454545456,0.6739659090909091,0.0,0.5068982530867435,0.6652121212121213,0.0,0.5995408228958286,0.6659999999999999,0.0,0.5205387081803899,0.6384772727272727,0.0,0.5572650648984794,0.6545181818181818,0.6293636363636363,0.6475909090909091,1065,1065.0,0,0,0,10,0.0,,0.0,0.0,0.000181818181818,tabfm,False,True,False,False,True,False,False,1320.0,4.041353202046975,3.4216039268698313,0.08240909090909088,-0.22077272727272734,0.04986363636363633,0.008753787878787889,0.0
Employee,A_published112,True,binclass,True,2,4653,8,3,5,0.625,2605,1117,931,Employee,Employee,1,True,False,2,,,https://www.kaggle.com/datasets/tawfikelmetwally/employee-dataset,2.0,0.0,0,2,8.0,13,3,16,0.6562835660580022,0.3437164339419978,1.909375,0.9283307554930584,1.903072805382977,320,2,True,0.6560988715744224,2,0,,,,,,,,,,,,22,22,13,3,4,2,,0.8524167561761548,tabpfn25b,0.845703544575725,0.7007518796992481,0.15166487647690663,0.3557885745129648,0.0,0.0,0.0,0.0,True,1.1629186602870811,0.9013231129772485,0.8482855490374287,0.0,0.3655012590148232,0.8384174722520586,0.0,0.4173641282315879,0.8398227712137487,0.0,0.3946493368398607,0.7512889366272825,0.0,1.5374693912126025,0.8035660580021482,0.7007518796992481,0.8018259935553168,384,384.0,0,0,0,10,0.569280343716434,0.8188679245283019,0.5832885545405696,0.0874240299205236,0.0,tabpfn25b,False,False,False,False,False,False,False,558.5,3.667733052533267,3.048053173115609,0.19613319011815256,-0.04758324382384527,0.15166487647690663,0.00986807678537005,0.0
FICO-HELOC-cleaned,A_published112,True,binclass,True,2,9871,23,21,2,0.0869565217391304,5527,2369,1975,heloc,heloc,2,True,False,2,45553.0,,https://www.openml.org/search?type=data&status=active&id=45553&sort=runs,2.0,0.0,0,0,71.0,16,9,37,0.520506329113924,0.479493670886076,1.085533262935586,0.9987863255873378,1.9983181975170483,947,2,True,0.5202634245187436,2,0,,,,,,,,,,,,22,22,13,3,4,2,,0.7499240506329115,PFN-v2,0.7454430379746835,0.7323544303797468,0.017569620253164664,0.5137851934070742,0.0,0.0,0.0,0.0,True,1.4365224395857308,0.911235903337169,0.746449853943525,0.0,0.5191321941739113,0.741451476793249,0.0,0.5383748964805782,0.7376708860759493,0.0,0.5364162378685833,0.7364556962025316,0.0,0.5444076488517999,0.739453164556962,0.7405569620253164,0.7323544303797468,1136,1136.0,0,0,0,10,0.0,,0.0002532928064842,0.0,0.0007088607594937,exaone,False,False,False,False,True,False,False,1184.5,3.994361151908001,3.374565060722765,0.22941772151898743,-0.15007594936708857,0.009367088607595053,0.004998377150276068,0.0
FOREX_audcad-day-High,A_published112,True,binclass,True,2,1834,10,10,0,0.0,1026,441,367,forex,forex,9,True,False,2,41721.0,,https://www.openml.org/search?type=data&status=active&id=41721&sort=runs,2.0,0.0,0,0,1695.0,0,0,10,0.5068119891008175,0.4931880108991825,1.0276243093922652,0.999866104537616,1.9998143900888103,181,2,True,0.5078391274710293,2,0,,,,,,,,,,,,22,22,13,3,4,2,,0.7512261580381472,tabiclv2,0.7370572207084469,0.5760217983651226,0.1752043596730246,0.5057537460002841,0.0,0.0,0.0,0.0,True,1.4874907109239535,0.9140326975476841,0.7416055334311464,0.0,0.5174994736978307,0.6578564940962762,0.0,0.6765098637518271,0.6942779291553134,0.0,0.5834513142820444,0.6611716621253405,0.0,0.9755562173236975,0.6591825613079019,0.7463215258855586,0.5760217983651226,217,217.0,0,0,0,10,0.0,,0.0,0.0,0.003542234332425,tabfm,False,False,False,False,False,False,False,220.5,3.263399331334002,2.6444385894678386,0.2444141689373297,-0.14877384196185284,0.004904632152588628,0.08374903933487021,0.0
FOREX_audcad-hour-High,D_new62,True,binclass,True,2,43825,10,10,0,0.0,24542,10518,8765,FOREX_audcad-hour-High,forex,9,False,True,2,41763.0,,https://www.openml.org/search?type=data&status=active&id=41763&sort=runs,2.0,0.0,0,0,13008.0,0,0,10,0.5146605818596691,0.4853394181403309,1.0604137282557593,0.9993797465402602,1.9991403309369824,4254,2,True,0.5146891043924701,2,0,,,,,,,,,,,,21,21,12,3,4,2,exaone,0.7163833428408443,tabfm,0.7107016543069025,0.5703251568739305,0.14605818596691378,0.5507310703226448,0.0,0.0,0.0,0.0,True,1.5071040121696142,0.9008143862222584,0.711162768587184,0.0,0.5617945316882721,0.6530062749572162,0.0,0.6236155388159682,0.7044837421563035,0.0,0.5743470446424278,0.6387393040501996,0.0,0.6574684312550587,0.6472994865944096,0.7071534512264689,0.5703251568739305,5104,5104.5,0,0,0,10,0.0046776953793496,0.926829268292683,0.0043354249857387,0.0002004639308113,0.0005134055904164,tabpfn25,False,True,False,False,True,True,True,5259.0,4.641721924765832,4.021933166477439,0.20172276098117514,-0.18361665715915576,0.009229891614375374,0.058156493629967776,0.0
FOREX_audchf-day-High,A_published112,True,binclass,True,2,1833,10,10,0,0.0,1026,440,367,forex,forex,9,True,False,2,41875.0,,https://www.openml.org/search?type=data&status=active&id=41875&sort=runs,2.0,0.0,0,0,1723.5,0,0,10,0.5068119891008175,0.4931880108991825,1.0276243093922652,0.999866104537616,1.9998143900888103,181,2,True,0.5068212824010914,2,0,,,,,,,,,,,,22,22,13,3,4,2,,0.764032697547684,LogReg,0.7514986376021798,0.5049046321525885,0.2591280653950955,0.4988847249569589,0.0,0.0,0.0,0.0,True,1.524832796631162,0.9160515234084717,0.7546007126388599,0.0,0.5083589259507216,0.6375113533151681,0.0,0.7549943373762217,0.6141689373297003,0.0,0.6375855371133937,0.6344686648501363,0.0,0.9583273613108847,0.6362942779291554,0.764032697547684,0.5049046321525885,217,217.0,0,0,0,10,0.0,,0.0,0.0,0.0019073569482289,PFN-v2,False,False,False,False,False,False,False,220.0,3.2631624649622166,2.6434526764861874,0.2572207084468665,-0.13596730245231603,0.0,0.1170893593236918,0.0
FOREX_audjpy-day-High,A_published112,True,binclass,True,2,1832,10,10,0,0.0,1025,440,367,forex,forex,9,True,False,2,41882.0,,https://www.openml.org/search?type=data&status=active&id=41882&sort=runs,2.0,0.0,0,0,1754.5,0,0,10,0.5149863760217984,0.4850136239782016,1.0617977528089888,0.9993518689472958,1.999101701371902,178,2,True,0.5133105802047782,2,0,,,,,,,,,,,,22,22,13,3,4,2,,0.7817438692098093,tabiclv2,0.7677111716621254,0.5697547683923705,0.21198910081743882,0.478715791161403,0.0,0.0,0.0,0.0,True,1.4811617537775574,0.916955660143671,0.7737581219870049,0.0,0.4917043791774783,0.6348773841961853,0.0,0.9656757660570428,0.6924386920980927,0.0,0.5821660394840488,0.6677111716621253,0.0,1.6097350718048078,0.6480108991825614,0.7656675749318802,0.5697547683923705,214,214.0,0,0,0,10,0.0,,0.0,0.0,0.0021798365122616,PFN-v2,False,False,False,False,False,False,False,220.0,3.2629254693318317,2.6434526764861874,0.2667574931880109,-0.1182561307901907,0.016076294277929115,0.13888073779081955,0.0
FOREX_audjpy-hour-High,D_new62,True,binclass,True,2,43825,10,10,0,0.0,24542,10518,8765,FOREX_audjpy-hour-High,forex,9,False,True,2,41718.0,,https://www.openml.org/search?type=data&status=active&id=41718&sort=runs,2.0,0.0,0,0,19127.5,0,0,10,0.5150028522532801,0.4849971477467199,1.06186779581275,0.9993504428211072,1.9990997252301672,4251,2,True,0.515031374786081,2,0,,,,,,,,,,,,21,21,12,3,4,2,exaone,0.7248374215630348,tabfm,0.7120479178551056,0.543970336565887,0.18086708499714776,0.5394135339396804,0.0,0.0,0.0,0.0,True,1.5310308858283759,0.9060772009887812,0.7118786841604869,0.0,0.5576058061621015,0.6333675603726944,0.0,0.6417957839517507,0.6797261836851113,0.0,0.5913587275439347,0.6331488876212208,0.0,0.6288444623757222,0.6332800912721049,0.7223274386765545,0.543970336565887,5101,5101.0,0,0,0,10,0.0035367940673131,0.8709677419354839,0.0044780376497432,0.0001432131297797,0.0023388476896747,tabpfn25,False,True,False,False,True,True,True,5259.0,4.641721924765832,4.021933166477439,0.20983456930975464,-0.17516257843696525,0.0025099828864802998,0.07851112378779257,0.0
FOREX_audsgd-hour-High,D_new62,True,binclass,True,2,43825,10,10,0,0.0,24542,10518,8765,FOREX_audsgd-hour-High,forex,9,False,True,2,41865.0,,https://www.openml.org/search?type=data&status=active&id=41865&sort=runs,2.0,0.0,0,0,19869.0,0,0,10,0.5147746719908728,0.4852253280091272,1.0608981895132847,0.9993700538155564,1.999126899788174,4253,2,True,0.514717626925271,2,0,,,,,,,,,,,,21,21,12,3,4,2,exaone,0.7133599543639475,tabfm,0.6901426126640046,0.5278037649743297,0.18555618938961782,0.5509279599643324,0.0,0.0,0.0,0.0,True,1.5705316056827752,0.9043582430119796,0.6893553907586994,0.0,0.5804423084578808,0.6103707929264118,0.0,0.6635519411615215,0.6439247005134056,0.0,0.6181417402430083,0.6168397033656589,0.0,0.6346333124050003,0.6129583571021107,0.705875641756988,0.5278037649743297,5104,5104.0,0,0,0,10,0.0051340559041642,0.9111111111111112,0.0047917855105533,0.0002578353291697,0.0009469480889903,tabpfn25b,False,True,False,False,True,True,True,5259.0,4.641721924765832,4.021933166477439,0.1985852823730747,-0.18664004563605252,0.007484312606959476,0.07898459783228762,0.0
FOREX_audusd-hour-High,D_new62,True,binclass,True,2,43825,10,10,0,0.0,24542,10518,8765,FOREX_audusd-hour-High,forex,9,False,True,2,41843.0,,https://www.openml.org/search?type=data&status=active&id=41843&sort=runs,2.0,0.0,0,0,20670.0,0,0,10,0.5296063890473474,0.4703936109526526,1.1258792141644434,0.9974693651517974,1.9964948702568857,4123,2,True,0.5296063890473474,2,0,,,,,,,,,,,,21,21,12,3,4,2,exaone,0.7093553907586994,tabfm,0.6950713063320023,0.5313177410154022,0.17803764974329717,0.552573501644554,0.0,0.0,0.0,0.0,True,1.552645532828077,0.8996620758971016,0.6828579577866515,0.0,0.5799628646912753,0.6056930975470622,0.0,0.6623382891332208,0.6427210496292071,0.0,0.617955890665913,0.6188876212207644,0.0,0.6312103697531466,0.6109709070165431,0.7063320022818027,0.5314432401597261,4948,4948.0,0,0,0,10,0.0054763262977752,0.8958333333333334,0.0041072447233314,0.0001717868697569,0.0018482601254991,tabiclv2,False,True,False,False,True,True,True,5259.0,4.641721924765832,4.021933166477439,0.179749001711352,-0.19064460924130067,0.003023388476896649,0.07716486023958924,0.0
FOREX_cadjpy-day-High,A_published112,True,binclass,True,2,1834,10,10,0,0.0,1026,441,367,forex,forex,9,True,False,2,41839.0,,https://www.openml.org/search?type=data&status=active&id=41839&sort=runs,2.0,0.0,0,0,1763.0,0,0,10,0.5013623978201635,0.4986376021798365,1.005464480874317,0.9999946443405692,1.999992575493312,183,2,True,0.501704158145876,2,0,,,,,,,,,,,,22,22,13,3,4,2,,0.7348773841961853,mitra,0.721117166212534,0.5136239782016349,0.22125340599455046,0.5512116665056797,0.0,0.0,0.0,0.0,True,1.553022046073817,0.9040252662868465,0.7250681198910082,0.0,0.5586145586693315,0.5954586739327884,0.0,0.7750795418957995,0.6448228882833787,0.0,0.6909163523450211,0.6111716621253406,0.0,0.9688404301366647,0.6017438692098092,0.7087193460490463,0.5136239782016349,220,220.0,0,0,0,10,0.0,,0.0,0.0,0.0040871934604904,tabldm,False,False,False,False,False,False,False,220.5,3.263399331334002,2.6444385894678386,0.23351498637602186,-0.1651226158038147,0.026158038147139018,0.12960944595821977,0.0
FOREX_cadjpy-hour-High,D_new62,True,binclass,True,2,43825,10,10,0,0.0,24542,10518,8765,FOREX_cadjpy-hour-High,forex,9,False,True,2,41833.0,,https://www.openml.org/search?type=data&status=active&id=41833&sort=runs,2.0,0.0,0,0,20293.0,0,0,10,0.5178551055333713,0.4821448944666286,1.0740653099858022,0.9990799282034144,1.9987249162890248,4226,2,True,0.5177980604677695,2,0,,,,,,,,,,,,21,21,12,3,4,2,exaone,0.7188248716486024,tabfm,0.70499714774672,0.5433542498573873,0.1754706217912151,0.5522544727203784,0.0,0.0,0.0,0.0,True,1.5400863825279114,0.9004655963925787,0.6981137098307664,0.0,0.5751000573404002,0.6132724852633581,0.0,0.6649446464308544,0.6662093553907587,0.0,0.6053490627542655,0.6268796349115802,0.0,0.6340905041570915,0.618715345122647,0.710405019965773,0.5433542498573873,5072,5072.0,0,0,0,10,0.0038790644609241,0.9411764705882352,0.0045065601825442,0.0001432131297797,0.0031488876212207,tabldm,False,True,False,False,True,True,True,5259.0,4.641721924765832,4.021933166477439,0.2009697661152311,-0.1811751283513976,0.008419851682829438,0.08484122456740828,0.0
Firm-Teacher_Clave-Direction_Classification,B_tierA_real4,True,multiclass,False,4,10800,16,0,16,1.0,6048,2592,2160,Firm-Teacher_Clave-Direction_Classification,Firm-Teacher_Clave-Direction_Classification,1,True,False,4,,,https://archive.ics.uci.edu/dataset/324/firm+teacher+clave+direction+classification,4.0,0.0,0,0,,32,2,32,0.3986111111111111,0.0379629629629629,10.5,0.8331568155919225,3.1740253072899263,82,4,True,0.3988425925925926,4,0,,,,,,,,,,,,22,22,13,3,4,2,,0.8788888888888889,tabfm,0.8565740740740742,0.7933333333333333,0.0855555555555556,0.31105838933936414,0.0,0.0021780303030302676,0.00518518518518513,0.8181818181818182,False,1.1447874579124577,0.9030660774410776,0.86122150997151,0.003080484330484287,0.35571358521245144,0.8519135802469137,0.0016049382716049,0.3934966903211425,0.849837962962963,0.000763888888888865,0.3843058721568057,0.7985185185185184,0.0,0.6128872157802532,0.8305555555555555,0.8037037037037036,0.7933333333333333,98,98.0,0,0,1,10,0.0,,0.0,0.0,0.0018055555555555,tabpfn3,False,False,False,False,True,False,False,648.0,4.033423755486949,3.413634997198556,0.48027777777777786,-0.02111111111111108,0.07518518518518535,0.009307929724596375,0.0014755460588793871
Fitness_Club_c,A_published112,True,binclass,True,2,1500,6,3,3,0.5,840,360,300,Fitness_Club_c,Fitness_Club_c,1,False,False,2,,,https://www.kaggle.com/datasets/ddosad/datacamps-data-science-associate-certification,2.0,0.0044444444444444,0,0,72.0,15,7,18,0.6966666666666667,0.3033333333333333,2.2967032967032965,0.885327454285928,1.847183836613454,91,2,True,0.6975,2,0,,,,,,,,,,,,22,21,13,2,4,2,xgboost,0.8029999999999999,mitra,0.7943333333333333,0.7606666666666666,0.042333333333333334,0.45242849507847877,0.0,0.0,0.0,0.0,True,1.3481428571428573,0.9112539682539682,0.7974358974358975,0.0,0.45399146296405435,0.7733333333333333,0.0,0.5632641109544906,0.7759166666666666,0.0,0.5243628460521431,0.7843333333333333,0.0,0.8712300368675323,,0.7943333333333333,0.7743333333333333,109,109.0,0,0,0,10,0.0033333333333333,1.0,0.0,0.0,0.002,mitra@v2,False,False,False,False,False,False,False,180.0,3.1760912590556813,2.5563025007672873,0.10633333333333328,-0.09700000000000009,0.0086666666666666,0.024102564102564172,0.0
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,A_published112,True,binclass,True,2,1600,20,0,20,1.0,896,384,320,gametes,gametes,2,True,False,2,40646.0,,https://www.openml.org/search?type=data&status=active&id=40646&sort=runs,2.0,0.0,0,0,,60,3,60,0.5,0.5,1.0,1.0,2.0,160,2,True,0.5,2,0,,,,,,,,,,,,22,22,13,3,4,2,,0.686875,tabfm,0.65546875,0.49031250000000004,0.19656249999999997,0.5889474401454994,0.0,0.0,0.0,0.0,True,1.6685937499999997,0.9118039772727272,0.6677163461538462,0.0,0.6129305686737213,0.6111458333333334,0.0,0.7039444556046708,0.5251562500000001,0.0,0.9394895925615983,0.505625,0.0,0.9017225727283958,0.5689375,0.49031250000000004,0.5209374999999999,192,192.0,0,0,0,10,0.003125,1.0,0.0,0.0,0.0,tabpfn25b,False,False,False,False,False,False,False,192.0,3.2041199826559246,2.584331224367531,0.186875,-0.213125,0.19656249999999997,0.05657051282051284,0.0
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,A_published112,True,binclass,True,2,1600,20,0,20,1.0,896,384,320,gametes,gametes,2,True,False,2,40649.0,,https://www.openml.org/search?type=data&status=active&id=40649&sort=runs,2.0,0.0,0,0,,59,3,59,0.5,0.5,1.0,1.0,2.0,160,2,True,0.5,2,0,,,,,,,,,,,,22,22,13,3,4,2,,0.68625,tabpfn25,0.6678124999999999,0.473125,0.213125,0.551187243524082,0.0,0.0,0.0,0.0,True,1.5766477272727273,0.8953693181818184,0.6682932692307694,0.0,0.5757719038098938,0.6559375,0.0,0.6485231022584119,0.5763281250000001,0.0,0.9143025666533384,0.52984375,0.0,0.6844729950009049,0.6054999999999999,0.473125,0.5865625,192,192.0,0,0,0,10,0.00625,1.0,0.009375,0.0,0.001875,tabpfn26,False,False,False,False,False,False,False,192.0,3.2041199826559246,2.584331224367531,0.18625000000000003,-0.21375,0.213125,0.01235576923076942,0.0
